ip,timestamp,lat,lon,pred,score,source_file
216.73.159.75,2025-10-14 07:46:08,-39.8,-73.2333,-1,-0.20273294417768606,20251014173524-TorIP_geocoded.csv
185.165.169.239,2025-10-14 07:42:43,-4.5833,55.6667,-1,-0.10766664708974694,20251014173524-TorIP_geocoded.csv
124.198.132.172,2025-10-14 07:46:28,-42.0,174.0,-1,-0.2070717594384086,20251014173524-TorIP_geocoded.csv
190.120.229.98,2025-10-14 07:20:39,-12.0464,-77.0428,-1,-0.15515911526497095,20251014173524-TorIP_geocoded.csv
139.99.172.11,2025-10-14 07:44:12,-33.8601,151.2101,-1,-0.20834604943547896,20251014173524-TorIP_geocoded.csv
138.59.18.110,2025-10-14 07:12:44,10.0029,-84.0,-1,-0.1286470856877806,20251014173524-TorIP_geocoded.csv
185.246.188.73,2025-10-14 07:41:51,-4.5833,55.6667,-1,-0.10766664708974694,20251014173524-TorIP_geocoded.csv
102.130.113.9,2025-10-14 07:47:25,-26.3811,27.8376,-1,-0.15544567207946602,20251014173524-TorIP_geocoded.csv
185.227.134.106,2025-10-14 07:41:54,47.4902,-122.3004,-1,-0.10889834989314273,20251014173524-TorIP_geocoded.csv
71.19.144.106,2025-10-14 07:16:56,37.353,-121.9543,-1,-0.026717691875592253,20251014173524-TorIP_geocoded.csv
185.246.188.74,2025-10-14 07:43:51,-4.5833,55.6667,-1,-0.10766664708974694,20251014173524-TorIP_geocoded.csv
51.81.222.62,2025-10-14 07:29:11,45.5229,-122.9898,-1,-0.099145871403166,20251014173524-TorIP_geocoded.csv
173.255.198.243,2025-10-14 07:24:13,32.9473,-96.7028,-1,-0.01424664531055686,20251014173524-TorIP_geocoded.csv
216.73.159.101,2025-10-13 11:20:51,-39.8,-73.2333,-1,-0.20273294417768606,20251014173524-TorIP_geocoded.csv
160.119.249.240,2025-10-14 07:29:00,-29.0,24.0,-1,-0.15548521619722322,20251014173524-TorIP_geocoded.csv
124.198.131.253,2025-10-14 07:46:12,-42.0,174.0,-1,-0.2070717594384086,20251014173524-TorIP_geocoded.csv
103.109.101.105,2025-10-14 07:12:45,22.2578,114.1657,-1,-0.13965506056108423,20251014173524-TorIP_geocoded.csv
72.14.179.10,2025-10-14 07:06:11,32.9473,-96.7028,-1,-0.01424664531055686,20251014173524-TorIP_geocoded.csv
198.58.107.53,2025-10-14 06:32:50,32.9473,-96.7028,-1,-0.01424664531055686,20251014173524-TorIP_geocoded.csv
93.95.228.125,2025-10-14 07:05:44,64.1439,-21.98,-1,-0.11464378980508583,20251014173524-TorIP_geocoded.csv
125.212.241.131,2025-10-14 07:44:19,10.822,106.6257,-1,-0.13325234518279439,20251014173524-TorIP_geocoded.csv
185.246.189.99,2025-10-14 07:25:14,-4.5833,55.6667,-1,-0.10766664708974694,20251014173524-TorIP_geocoded.csv
185.246.188.149,2025-10-14 07:47:12,-4.5833,55.6667,-1,-0.10766664708974694,20251014173524-TorIP_geocoded.csv
123.253.35.32,2025-10-14 07:20:11,2.5,112.5,-1,-0.12623231053186823,20251014173524-TorIP_geocoded.csv
185.191.204.254,2025-10-14 07:24:02,31.5,34.75,-1,-0.042911300477372905,20251014173524-TorIP_geocoded.csv
102.130.117.167,2025-10-14 07:23:46,-26.3811,27.8376,-1,-0.15544567207946602,20251014173524-TorIP_geocoded.csv
185.112.146.167,2025-10-14 07:04:14,65.0,-18.0,-1,-0.11560630551378281,20251014173524-TorIP_geocoded.csv
185.106.102.102,2025-10-14 07:01:11,35.0,33.0,-1,-0.023821866016607296,20251014173524-TorIP_geocoded.csv
165.73.242.163,2025-10-14 07:11:33,-29.0,24.0,-1,-0.15548521619722322,20251014173524-TorIP_geocoded.csv
27.255.75.198,2025-10-14 07:26:25,37.5112,126.9741,-1,-0.12970734812982054,20251014173524-TorIP_geocoded.csv
114.35.245.150,2025-10-14 07:33:46,25.0504,121.5324,-1,-0.14230832272815652,20251014173524-TorIP_geocoded.csv
103.164.54.199,2025-10-14 07:12:03,1.3673,103.8014,-1,-0.10794872204830008,20251014173524-TorIP_geocoded.csv
24.240.72.170,2025-10-14 07:29:43,45.21,-93.6607,-1,-0.001276752720738239,20251014173524-TorIP_geocoded.csv
2.56.10.36,2025-10-14 07:28:52,-4.5833,55.6667,-1,-0.10766664708974694,20251014173524-TorIP_geocoded.csv
93.95.231.88,2025-10-14 07:36:12,65.0,-18.0,-1,-0.11560630551378281,20251014173524-TorIP_geocoded.csv
202.182.99.129,2025-10-14 07:33:19,35.5819,139.7663,-1,-0.1496675347928197,20251014173524-TorIP_geocoded.csv
31.129.22.65,2025-10-14 07:14:25,50.2705,127.5352,-1,-0.1198964612681569,20251014173524-TorIP_geocoded.csv
200.122.181.2,2025-10-14 07:31:54,10.0029,-84.0,-1,-0.1286470856877806,20251014173524-TorIP_geocoded.csv
82.221.128.191,2025-10-14 07:25:37,65.0,-18.0,-1,-0.11560630551378281,20251014173524-TorIP_geocoded.csv
82.221.131.5,2025-10-14 07:38:45,65.0,-18.0,-1,-0.11560630551378281,20251014173524-TorIP_geocoded.csv
193.36.132.21,2025-10-14 07:39:31,1.2848,103.7857,-1,-0.11234378918413224,20251014173524-TorIP_geocoded.csv
185.165.171.84,2025-10-14 07:19:21,-4.5833,55.6667,-1,-0.10766664708974694,20251014173524-TorIP_geocoded.csv
124.198.131.108,2025-10-14 07:33:05,-42.0,174.0,-1,-0.2070717594384086,20251014173524-TorIP_geocoded.csv
139.99.8.57,2025-10-14 07:24:50,1.2746,103.8378,-1,-0.11256432409041672,20251014173524-TorIP_geocoded.csv
