ip,timestamp,lat,lon,pred,score,source_file
185.246.189.99,2025-10-04 07:29:59,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
185.246.188.149,2025-10-04 07:45:22,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
123.253.35.32,2025-10-04 07:02:16,2.5,112.5,-1,-0.1300823520128087,20251004173514-TorIP_geocoded.csv
185.191.204.254,2025-10-04 07:39:51,31.5,34.75,-1,-0.057398158342007344,20251004173514-TorIP_geocoded.csv
102.130.117.167,2025-10-04 07:24:01,-26.3811,27.8376,-1,-0.1585741141855309,20251004173514-TorIP_geocoded.csv
185.112.146.167,2025-10-04 07:13:59,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
185.106.102.102,2025-10-04 07:02:02,35.0,33.0,-1,-0.025729866525013967,20251004173514-TorIP_geocoded.csv
165.73.242.163,2025-10-04 07:39:09,-29.0,24.0,-1,-0.16299567260175718,20251004173514-TorIP_geocoded.csv
27.255.75.198,2025-10-04 07:20:16,37.5112,126.9741,-1,-0.12846660959937906,20251004173514-TorIP_geocoded.csv
114.35.245.150,2025-10-04 07:33:56,25.0504,121.5324,-1,-0.1379950176207102,20251004173514-TorIP_geocoded.csv
103.164.54.199,2025-10-04 07:42:14,1.3673,103.8014,-1,-0.11440643080878754,20251004173514-TorIP_geocoded.csv
24.240.72.170,2025-10-04 07:43:49,45.21,-93.6607,-1,-0.016385815994917508,20251004173514-TorIP_geocoded.csv
2.56.10.36,2025-10-04 07:18:19,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
93.95.231.88,2025-10-04 07:25:50,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
202.182.99.129,2025-10-04 07:19:53,35.5819,139.7663,-1,-0.14439133349115507,20251004173514-TorIP_geocoded.csv
31.129.22.65,2025-10-04 07:26:03,50.2705,127.5352,-1,-0.09376453996592571,20251004173514-TorIP_geocoded.csv
200.122.181.2,2025-10-04 07:04:37,10.0029,-84.0,-1,-0.12841862612294008,20251004173514-TorIP_geocoded.csv
82.221.128.191,2025-10-04 07:08:24,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
82.221.131.5,2025-10-04 07:03:13,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
193.36.132.21,2025-10-04 07:01:28,1.2848,103.7857,-1,-0.11623890218413391,20251004173514-TorIP_geocoded.csv
185.165.171.84,2025-10-04 07:03:48,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
124.198.131.108,2025-10-04 07:42:09,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
139.99.8.57,2025-10-04 07:22:14,1.2746,103.8378,-1,-0.1180171961309534,20251004173514-TorIP_geocoded.csv
172.104.182.84,2025-10-04 07:08:03,1.3036,103.8554,-1,-0.11623890218413391,20251004173514-TorIP_geocoded.csv
72.235.129.116,2025-10-04 07:42:19,21.289,-157.8028,-1,-0.16022833503806366,20251004173514-TorIP_geocoded.csv
190.103.179.98,2025-10-04 07:06:24,31.7198,-106.4195,-1,-0.04048773679064743,20251004173514-TorIP_geocoded.csv
82.221.139.190,2025-10-04 07:37:06,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
121.78.28.166,2025-10-04 07:21:25,37.5112,126.9741,-1,-0.12846660959937906,20251004173514-TorIP_geocoded.csv
93.95.231.14,2025-10-04 07:17:00,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
103.28.52.93,2025-10-04 05:45:33,-6.1728,106.8272,-1,-0.13579373585413357,20251004173514-TorIP_geocoded.csv
93.95.227.37,2025-10-04 07:43:59,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
172.104.186.73,2025-10-04 07:27:10,1.3036,103.8554,-1,-0.11623890218413391,20251004173514-TorIP_geocoded.csv
103.146.203.11,2025-10-04 07:45:10,-6.9214,106.9259,-1,-0.13739584151211703,20251004173514-TorIP_geocoded.csv
166.70.207.2,2025-10-04 06:45:12,40.3119,-111.6959,-1,-0.022119126561831126,20251004173514-TorIP_geocoded.csv
125.253.56.119,2025-10-04 07:39:32,-27.4719,153.0196,-1,-0.1918962704249978,20251004173514-TorIP_geocoded.csv
154.53.58.161,2025-10-04 07:42:35,47.6034,-122.3414,-1,-0.11095190325860149,20251004173514-TorIP_geocoded.csv
124.198.131.223,2025-10-04 07:42:58,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
74.82.47.194,2025-10-04 07:34:07,39.6906,-111.8404,-1,-0.013609643334726251,20251004173514-TorIP_geocoded.csv
185.247.226.95,2025-10-04 07:09:06,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
131.72.79.38,2025-10-04 07:22:55,10.2732,-61.3847,-1,-0.12098729542092135,20251004173514-TorIP_geocoded.csv
124.198.132.237,2025-10-04 07:39:23,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
203.55.81.1,2025-10-04 07:42:27,-33.494,143.2104,-1,-0.19062111179720864,20251004173514-TorIP_geocoded.csv
203.55.81.2,2025-10-04 07:38:45,-33.494,143.2104,-1,-0.19062111179720864,20251004173514-TorIP_geocoded.csv
185.227.68.78,2025-10-04 07:24:44,60.1816,24.8368,-1,-0.0006425990562561879,20251004173514-TorIP_geocoded.csv
94.74.164.89,2025-10-04 07:07:51,35.698,51.4115,-1,-0.05931834733804442,20251004173514-TorIP_geocoded.csv
43.160.194.14,2025-10-04 07:35:52,34.7732,113.722,-1,-0.11963541110638654,20251004173514-TorIP_geocoded.csv
180.150.226.99,2025-10-04 07:31:56,37.5112,126.9741,-1,-0.12846660959937906,20251004173514-TorIP_geocoded.csv
72.211.49.235,2025-10-04 07:41:24,32.7994,-117.1686,-1,-0.07343850657993001,20251004173514-TorIP_geocoded.csv
185.246.188.115,2025-10-03 19:22:15,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
162.220.14.54,2025-10-04 07:34:38,34.0485,-118.2529,-1,-0.06821357496574354,20251004173514-TorIP_geocoded.csv
162.220.14.78,2025-10-04 07:30:31,34.0485,-118.2529,-1,-0.06821357496574354,20251004173514-TorIP_geocoded.csv
124.198.131.62,2025-10-04 07:45:44,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
124.198.132.13,2025-10-04 07:44:39,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
118.163.74.160,2025-10-04 07:03:22,24.9389,121.5422,-1,-0.1377657103777561,20251004173514-TorIP_geocoded.csv
220.135.36.173,2025-10-04 07:32:44,24.9389,121.5422,-1,-0.1377657103777561,20251004173514-TorIP_geocoded.csv
80.253.251.56,2025-10-04 07:40:43,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
104.167.241.4,2025-10-04 07:17:13,8.4928,-13.2351,-1,-0.11957653188524187,20251004173514-TorIP_geocoded.csv
103.253.24.18,2025-10-04 07:14:36,1.3673,103.8014,-1,-0.11440643080878754,20251004173514-TorIP_geocoded.csv
45.154.98.33,2025-10-04 06:06:42,22.2908,114.1501,-1,-0.13711832886629316,20251004173514-TorIP_geocoded.csv
88.151.192.2,2025-10-04 07:40:41,40.504,47.4997,-1,-0.03839947798911014,20251004173514-TorIP_geocoded.csv
177.93.140.66,2025-10-04 07:08:44,-22.9145,-42.8233,-1,-0.1790698702563861,20251004173514-TorIP_geocoded.csv
45.137.99.16,2025-10-04 07:26:58,-23.5335,-46.6359,-1,-0.18203833891252508,20251004173514-TorIP_geocoded.csv
45.61.185.172,2025-10-04 07:30:06,25.7806,-80.1826,-1,-0.06417062743938795,20251004173514-TorIP_geocoded.csv
93.94.51.243,2025-10-04 07:31:54,33.0,44.0,-1,-0.06359278901203402,20251004173514-TorIP_geocoded.csv
45.137.99.182,2025-10-04 07:43:05,-23.5335,-46.6359,-1,-0.18203833891252508,20251004173514-TorIP_geocoded.csv
37.46.196.22,2025-10-04 07:11:54,25.7806,-80.1826,-1,-0.06417062743938795,20251004173514-TorIP_geocoded.csv
82.221.131.71,2025-10-04 07:20:29,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
172.105.174.195,2025-10-04 07:43:34,-33.8601,151.2101,-1,-0.1932561731768,20251004173514-TorIP_geocoded.csv
178.17.58.159,2025-10-04 07:46:37,33.0,44.0,-1,-0.06359278901203402,20251004173514-TorIP_geocoded.csv
124.198.131.29,2025-10-04 07:39:57,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
45.61.188.15,2025-10-04 07:09:35,25.7806,-80.1826,-1,-0.06417062743938795,20251004173514-TorIP_geocoded.csv
151.243.213.150,2025-10-04 07:41:54,35.698,51.4115,-1,-0.05931834733804442,20251004173514-TorIP_geocoded.csv
104.167.242.117,2025-10-04 07:25:22,1.385,103.7473,-1,-0.1151168243166194,20251004173514-TorIP_geocoded.csv
104.167.242.118,2025-10-04 07:31:39,1.385,103.7473,-1,-0.1151168243166194,20251004173514-TorIP_geocoded.csv
93.94.52.229,2025-10-04 07:42:21,33.0,44.0,-1,-0.06359278901203402,20251004173514-TorIP_geocoded.csv
107.172.61.206,2025-10-04 07:24:01,47.6034,-122.3414,-1,-0.11095190325860149,20251004173514-TorIP_geocoded.csv
124.198.132.52,2025-10-04 07:46:13,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
185.231.33.38,2025-10-04 07:06:53,-4.5833,55.6667,-1,-0.11545698616607791,20251004173514-TorIP_geocoded.csv
45.83.31.79,2025-10-04 07:43:40,34.0544,-118.2441,-1,-0.0684193492168953,20251004173514-TorIP_geocoded.csv
190.120.229.2,2025-10-04 07:38:42,-12.0464,-77.0428,-1,-0.16404654687026898,20251004173514-TorIP_geocoded.csv
82.221.131.86,2025-10-04 07:13:25,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
196.251.69.116,2025-10-04 07:28:29,8.1,-1.2,-1,-0.11473073952196944,20251004173514-TorIP_geocoded.csv
102.130.127.117,2025-10-04 07:40:18,-29.0,24.0,-1,-0.16299567260175718,20251004173514-TorIP_geocoded.csv
151.243.109.167,2025-10-04 07:46:17,35.698,51.4115,-1,-0.05931834733804442,20251004173514-TorIP_geocoded.csv
124.198.131.114,2025-10-04 07:35:23,-42.0,174.0,-1,-0.20618050572555868,20251004173514-TorIP_geocoded.csv
13.231.183.75,2025-10-04 07:25:20,35.6893,139.6899,-1,-0.14439133349115507,20251004173514-TorIP_geocoded.csv
104.167.242.116,2025-10-02 23:23:40,1.385,103.7473,-1,-0.1151168243166194,20251004173514-TorIP_geocoded.csv
179.35.10.212,2025-10-04 07:23:19,-16.6391,-49.2622,-1,-0.16635501808691833,20251004173514-TorIP_geocoded.csv
177.149.156.209,2025-10-02 17:39:01,-16.6391,-49.2622,-1,-0.16635501808691833,20251004173514-TorIP_geocoded.csv
185.112.144.11,2025-10-04 07:22:00,65.0,-18.0,-1,-0.11320799729488829,20251004173514-TorIP_geocoded.csv
