ip,timestamp,lat,lon,pred,score,source_file
198.58.107.53,2025-10-13 07:02:28,32.9473,-96.7028,-1,-0.021540919723576524,20251013173525-TorIP_geocoded.csv
93.95.228.125,2025-10-13 07:06:49,64.1439,-21.98,-1,-0.11530914872893827,20251013173525-TorIP_geocoded.csv
125.212.241.131,2025-10-13 07:21:34,10.822,106.6257,-1,-0.13604742609902243,20251013173525-TorIP_geocoded.csv
185.246.189.99,2025-10-13 07:43:43,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
185.246.188.149,2025-10-13 07:22:35,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
123.253.35.32,2025-10-13 07:22:52,2.5,112.5,-1,-0.13740225763098468,20251013173525-TorIP_geocoded.csv
185.191.204.254,2025-10-13 07:41:49,31.5,34.75,-1,-0.06150197743838115,20251013173525-TorIP_geocoded.csv
102.130.117.167,2025-10-13 06:04:32,-26.3811,27.8376,-1,-0.1552877496580244,20251013173525-TorIP_geocoded.csv
185.112.146.167,2025-10-13 07:16:04,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
185.106.102.102,2025-10-13 06:25:20,35.0,33.0,-1,-0.036440072147079894,20251013173525-TorIP_geocoded.csv
165.73.242.163,2025-10-13 07:46:26,-29.0,24.0,-1,-0.16330210814948365,20251013173525-TorIP_geocoded.csv
27.255.75.198,2025-10-13 07:02:25,37.5112,126.9741,-1,-0.13483331891921213,20251013173525-TorIP_geocoded.csv
114.35.245.150,2025-10-13 07:22:04,25.0504,121.5324,-1,-0.14376208672207835,20251013173525-TorIP_geocoded.csv
103.164.54.199,2025-10-13 07:24:25,1.3673,103.8014,-1,-0.11958444562612114,20251013173525-TorIP_geocoded.csv
24.240.72.170,2025-10-13 07:29:42,45.21,-93.6607,-1,-0.011139843800810123,20251013173525-TorIP_geocoded.csv
2.56.10.36,2025-10-13 07:28:14,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
93.95.231.88,2025-10-13 07:27:48,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
202.182.99.129,2025-10-13 07:33:06,35.5819,139.7663,-1,-0.1494360224414747,20251013173525-TorIP_geocoded.csv
31.129.22.65,2025-10-13 07:06:08,50.2705,127.5352,-1,-0.11007004550075616,20251013173525-TorIP_geocoded.csv
200.122.181.2,2025-10-13 07:45:14,10.0029,-84.0,-1,-0.13011868291237716,20251013173525-TorIP_geocoded.csv
82.221.128.191,2025-10-13 07:10:05,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
82.221.131.5,2025-10-13 07:20:36,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
193.36.132.21,2025-10-13 07:16:54,1.2848,103.7857,-1,-0.11977285641056279,20251013173525-TorIP_geocoded.csv
185.165.171.84,2025-10-13 07:36:04,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
124.198.131.108,2025-10-13 07:35:12,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
139.99.8.57,2025-10-13 07:18:28,1.2746,103.8378,-1,-0.1211017684525807,20251013173525-TorIP_geocoded.csv
172.104.182.84,2025-10-13 05:23:22,1.3036,103.8554,-1,-0.11999415447571571,20251013173525-TorIP_geocoded.csv
72.235.129.116,2025-10-13 07:43:43,21.289,-157.8028,-1,-0.1738018237671033,20251013173525-TorIP_geocoded.csv
190.103.179.98,2025-10-13 07:35:18,31.7198,-106.4195,-1,-0.0529850946309649,20251013173525-TorIP_geocoded.csv
82.221.139.190,2025-10-13 07:20:43,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
121.78.28.166,2025-10-13 07:18:51,37.5112,126.9741,-1,-0.13483331891921213,20251013173525-TorIP_geocoded.csv
93.95.231.14,2025-10-13 07:29:50,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
103.28.52.93,2025-10-13 07:47:40,-6.1728,106.8272,-1,-0.13581892677549523,20251013173525-TorIP_geocoded.csv
93.95.227.37,2025-10-13 07:13:17,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
172.104.186.73,2025-10-13 07:23:50,1.3036,103.8554,-1,-0.11999415447571571,20251013173525-TorIP_geocoded.csv
103.146.203.11,2025-10-13 07:21:24,-6.9214,106.9259,-1,-0.14016759166273685,20251013173525-TorIP_geocoded.csv
166.70.207.2,2025-10-13 07:08:15,40.3119,-111.6959,-1,-0.008166043327342276,20251013173525-TorIP_geocoded.csv
161.129.68.162,2025-10-13 07:09:14,32.8137,-96.8704,-1,-0.024974104534212338,20251013173525-TorIP_geocoded.csv
125.253.56.119,2025-10-13 07:14:51,-27.4719,153.0196,-1,-0.20045571791826178,20251013173525-TorIP_geocoded.csv
154.53.58.161,2025-10-13 07:47:06,47.6034,-122.3414,-1,-0.11281903790731063,20251013173525-TorIP_geocoded.csv
124.198.131.223,2025-10-13 07:43:33,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
185.247.226.95,2025-10-13 07:22:13,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
131.72.79.38,2025-10-13 07:02:55,10.2732,-61.3847,-1,-0.121250559220492,20251013173525-TorIP_geocoded.csv
124.198.132.237,2025-10-13 07:47:48,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
203.55.81.1,2025-10-13 07:45:59,-33.494,143.2104,-1,-0.1984921123433201,20251013173525-TorIP_geocoded.csv
203.55.81.2,2025-10-13 07:36:15,-33.494,143.2104,-1,-0.1984921123433201,20251013173525-TorIP_geocoded.csv
185.227.68.78,2025-10-13 07:20:34,60.1816,24.8368,-1,-0.0006535203055975103,20251013173525-TorIP_geocoded.csv
94.74.164.89,2025-10-13 07:33:26,35.698,51.4115,-1,-0.06383506654484594,20251013173525-TorIP_geocoded.csv
43.160.194.14,2025-10-13 07:09:38,34.7732,113.722,-1,-0.1271982956157367,20251013173525-TorIP_geocoded.csv
180.150.226.99,2025-10-13 07:42:27,37.5112,126.9741,-1,-0.13483331891921213,20251013173525-TorIP_geocoded.csv
72.211.49.235,2025-10-13 07:04:32,32.7994,-117.1686,-1,-0.08426305910115361,20251013173525-TorIP_geocoded.csv
185.246.188.115,2025-10-13 07:37:29,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
162.220.14.54,2025-10-13 07:17:03,34.0485,-118.2529,-1,-0.07313970227179978,20251013173525-TorIP_geocoded.csv
162.220.14.78,2025-10-13 07:24:42,34.0485,-118.2529,-1,-0.07313970227179978,20251013173525-TorIP_geocoded.csv
124.198.131.62,2025-10-13 07:47:48,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
124.198.132.13,2025-10-13 07:38:13,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
118.163.74.160,2025-10-13 05:04:58,24.9389,121.5422,-1,-0.14353274948795236,20251013173525-TorIP_geocoded.csv
220.135.36.173,2025-10-13 07:33:54,24.9389,121.5422,-1,-0.14353274948795236,20251013173525-TorIP_geocoded.csv
80.253.251.56,2025-10-13 07:30:16,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
104.167.241.4,2025-10-13 07:27:40,8.4928,-13.2351,-1,-0.12890405060720445,20251013173525-TorIP_geocoded.csv
103.253.24.18,2025-10-13 07:01:16,1.3673,103.8014,-1,-0.11958444562612114,20251013173525-TorIP_geocoded.csv
45.154.98.33,2025-10-13 07:19:28,22.2908,114.1501,-1,-0.14446412225213345,20251013173525-TorIP_geocoded.csv
196.196.200.100,2025-10-13 07:37:52,60.1792,24.9337,-1,-0.0002803274577380943,20251013173525-TorIP_geocoded.csv
88.151.192.2,2025-10-13 07:28:32,40.504,47.4997,-1,-0.028204466210590362,20251013173525-TorIP_geocoded.csv
177.93.140.66,2025-10-12 11:46:39,-22.9145,-42.8233,-1,-0.1795241869333999,20251013173525-TorIP_geocoded.csv
45.137.99.16,2025-10-13 07:14:52,-23.5335,-46.6359,-1,-0.1785589437441294,20251013173525-TorIP_geocoded.csv
45.61.185.172,2025-10-13 07:40:03,25.7806,-80.1826,-1,-0.07610348171929093,20251013173525-TorIP_geocoded.csv
93.94.51.243,2025-10-13 07:39:05,33.0,44.0,-1,-0.06704716741526251,20251013173525-TorIP_geocoded.csv
45.137.99.182,2025-10-13 07:19:22,-23.5335,-46.6359,-1,-0.1785589437441294,20251013173525-TorIP_geocoded.csv
37.46.196.22,2025-10-13 07:03:20,25.7806,-80.1826,-1,-0.07610348171929093,20251013173525-TorIP_geocoded.csv
82.221.131.71,2025-10-13 07:47:23,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
172.105.174.195,2025-10-13 07:26:39,-33.8601,151.2101,-1,-0.20420660577823435,20251013173525-TorIP_geocoded.csv
178.17.58.159,2025-10-13 07:18:35,33.0,44.0,-1,-0.06704716741526251,20251013173525-TorIP_geocoded.csv
124.198.131.29,2025-10-13 07:42:40,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
45.61.188.15,2025-10-12 22:03:23,25.7806,-80.1826,-1,-0.07610348171929093,20251013173525-TorIP_geocoded.csv
104.167.242.117,2025-10-13 07:26:50,1.385,103.7473,-1,-0.12086700870890832,20251013173525-TorIP_geocoded.csv
104.167.242.118,2025-10-13 07:11:33,1.385,103.7473,-1,-0.12086700870890832,20251013173525-TorIP_geocoded.csv
93.94.52.229,2025-10-12 03:27:25,33.0,44.0,-1,-0.06704716741526251,20251013173525-TorIP_geocoded.csv
107.172.61.206,2025-10-13 07:41:08,47.6034,-122.3414,-1,-0.11281903790731063,20251013173525-TorIP_geocoded.csv
124.198.132.52,2025-10-13 07:47:23,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
185.231.33.38,2025-10-13 07:22:13,-4.5833,55.6667,-1,-0.11499384341846652,20251013173525-TorIP_geocoded.csv
45.83.31.79,2025-10-13 07:42:55,34.0544,-118.2441,-1,-0.07317018551643995,20251013173525-TorIP_geocoded.csv
190.120.229.2,2025-10-13 06:31:33,-12.0464,-77.0428,-1,-0.1568726690925316,20251013173525-TorIP_geocoded.csv
82.221.131.86,2025-10-12 05:18:01,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
196.251.69.116,2025-10-13 07:23:53,8.1,-1.2,-1,-0.11482326461706471,20251013173525-TorIP_geocoded.csv
102.130.127.117,2025-10-13 07:37:04,-29.0,24.0,-1,-0.16330210814948365,20251013173525-TorIP_geocoded.csv
151.243.109.167,2025-10-13 07:17:27,35.698,51.4115,-1,-0.06383506654484594,20251013173525-TorIP_geocoded.csv
124.198.131.114,2025-10-13 07:25:08,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
177.149.144.31,2025-10-13 07:45:24,-16.6391,-49.2622,-1,-0.1713303106209898,20251013173525-TorIP_geocoded.csv
177.149.154.177,2025-10-11 17:25:45,-16.6391,-49.2622,-1,-0.1713303106209898,20251013173525-TorIP_geocoded.csv
185.112.144.11,2025-10-13 07:00:55,65.0,-18.0,-1,-0.11125522930091747,20251013173525-TorIP_geocoded.csv
93.95.228.105,2025-10-13 07:17:33,64.1439,-21.98,-1,-0.11530914872893827,20251013173525-TorIP_geocoded.csv
172.93.213.161,2025-10-13 07:37:37,30.3298,-81.6492,-1,-0.05404894229921242,20251013173525-TorIP_geocoded.csv
103.91.65.44,2025-10-13 07:26:30,2.5,112.5,-1,-0.13740225763098468,20251013173525-TorIP_geocoded.csv
124.198.131.191,2025-10-13 07:42:09,-42.0,174.0,-1,-0.21442615124879383,20251013173525-TorIP_geocoded.csv
