ip,timestamp,lat,lon,pred,score,source_file
149.56.44.47,2025-10-03 07:33:55,45.4995,-73.5848,-1,-0.0028343507275635504,20251003164852-TorIP_geocoded.csv
216.73.159.75,2025-10-03 07:17:23,-39.8,-73.2333,-1,-0.20129174259759097,20251003164852-TorIP_geocoded.csv
185.165.169.239,2025-10-03 07:21:44,-4.5833,55.6667,-1,-0.10442969612808561,20251003164852-TorIP_geocoded.csv
124.198.132.172,2025-10-03 07:44:27,-42.0,174.0,-1,-0.20859407027978316,20251003164852-TorIP_geocoded.csv
190.120.229.98,2025-10-03 07:44:06,-12.0464,-77.0428,-1,-0.15980025288259492,20251003164852-TorIP_geocoded.csv
139.99.172.11,2025-10-03 07:38:35,-33.8601,151.2101,-1,-0.20085765139861078,20251003164852-TorIP_geocoded.csv
138.59.18.110,2025-10-03 07:41:45,10.0029,-84.0,-1,-0.1332872939863834,20251003164852-TorIP_geocoded.csv
185.246.188.73,2025-10-03 07:15:16,-4.5833,55.6667,-1,-0.10442969612808561,20251003164852-TorIP_geocoded.csv
102.130.113.9,2025-10-03 07:01:53,-26.3811,27.8376,-1,-0.1523374317636471,20251003164852-TorIP_geocoded.csv
185.227.134.106,2025-10-03 07:38:26,47.4902,-122.3004,-1,-0.11607300543136989,20251003164852-TorIP_geocoded.csv
71.19.144.106,2025-10-03 07:17:24,37.353,-121.9543,-1,-0.028727379063648195,20251003164852-TorIP_geocoded.csv
185.246.188.74,2025-10-03 07:26:03,-4.5833,55.6667,-1,-0.10442969612808561,20251003164852-TorIP_geocoded.csv
51.81.222.62,2025-10-03 07:18:10,45.5229,-122.9898,-1,-0.1059845406864568,20251003164852-TorIP_geocoded.csv
173.255.198.243,2025-10-03 07:04:15,32.9473,-96.7028,-1,-0.015092996027547434,20251003164852-TorIP_geocoded.csv
216.73.159.101,2025-10-03 07:08:33,-39.8,-73.2333,-1,-0.20129174259759097,20251003164852-TorIP_geocoded.csv
160.119.249.240,2025-10-03 07:20:00,-29.0,24.0,-1,-0.15321402340170942,20251003164852-TorIP_geocoded.csv
124.198.131.253,2025-10-03 07:23:33,-42.0,174.0,-1,-0.20859407027978316,20251003164852-TorIP_geocoded.csv
103.109.101.105,2025-10-03 07:06:51,22.2578,114.1657,-1,-0.13716391225314406,20251003164852-TorIP_geocoded.csv
