ip,timestamp,lat,lon,pred,score,source_file
27.255.75.198,2025-10-12 07:33:50,37.5112,126.9741,-1,-0.1490937347392709,20251012173526-TorIP_geocoded.csv
114.35.245.150,2025-10-12 07:16:54,25.0504,121.5324,-1,-0.15393459339068272,20251012173526-TorIP_geocoded.csv
103.164.54.199,2025-10-12 07:25:17,1.3673,103.8014,-1,-0.12722994562598577,20251012173526-TorIP_geocoded.csv
24.240.72.170,2025-10-12 07:36:58,45.21,-93.6607,-1,-0.02216689452033327,20251012173526-TorIP_geocoded.csv
2.56.10.36,2025-10-12 07:11:22,-4.5833,55.6667,-1,-0.1235097312896547,20251012173526-TorIP_geocoded.csv
93.95.231.88,2025-10-12 07:02:29,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
202.182.99.129,2025-10-12 06:02:15,35.5819,139.7663,-1,-0.16248428922017366,20251012173526-TorIP_geocoded.csv
31.129.22.65,2025-10-12 07:28:09,50.2705,127.5352,-1,-0.12577177721652,20251012173526-TorIP_geocoded.csv
200.122.181.2,2025-10-12 07:29:17,10.0029,-84.0,-1,-0.13501331483149404,20251012173526-TorIP_geocoded.csv
82.221.128.191,2025-10-12 07:40:21,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
82.221.131.5,2025-10-12 07:11:22,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
193.36.132.21,2025-10-12 07:19:25,1.2848,103.7857,-1,-0.12977264138040256,20251012173526-TorIP_geocoded.csv
185.165.171.84,2025-10-12 07:30:54,-4.5833,55.6667,-1,-0.1235097312896547,20251012173526-TorIP_geocoded.csv
124.198.131.108,2025-10-12 07:41:58,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
139.99.8.57,2025-10-12 07:42:29,1.2746,103.8378,-1,-0.1298189298593697,20251012173526-TorIP_geocoded.csv
172.104.182.84,2025-10-12 07:01:55,1.3036,103.8554,-1,-0.1283886983526219,20251012173526-TorIP_geocoded.csv
72.235.129.116,2025-10-12 07:40:09,21.289,-157.8028,-1,-0.16552729332456828,20251012173526-TorIP_geocoded.csv
190.103.179.98,2025-10-12 07:04:58,31.7198,-106.4195,-1,-0.05024706425656145,20251012173526-TorIP_geocoded.csv
82.221.139.190,2025-10-12 07:18:43,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
121.78.28.166,2025-10-12 07:34:17,37.5112,126.9741,-1,-0.1490937347392709,20251012173526-TorIP_geocoded.csv
93.95.231.14,2025-10-12 07:47:23,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
103.28.52.93,2025-10-12 05:35:33,-6.1728,106.8272,-1,-0.14195788481221194,20251012173526-TorIP_geocoded.csv
93.95.227.37,2025-10-12 07:20:09,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
172.104.186.73,2025-10-12 07:15:06,1.3036,103.8554,-1,-0.1283886983526219,20251012173526-TorIP_geocoded.csv
103.146.203.11,2025-10-12 07:43:47,-6.9214,106.9259,-1,-0.14676184867371456,20251012173526-TorIP_geocoded.csv
166.70.207.2,2025-10-12 07:41:31,40.3119,-111.6959,-1,-0.011877960208956706,20251012173526-TorIP_geocoded.csv
161.129.68.162,2025-10-12 07:30:38,32.8137,-96.8704,-1,-0.022528895209337207,20251012173526-TorIP_geocoded.csv
125.253.56.119,2025-10-12 07:29:12,-27.4719,153.0196,-1,-0.20169017446698134,20251012173526-TorIP_geocoded.csv
154.53.58.161,2025-10-12 07:46:22,47.6034,-122.3414,-1,-0.11663082472396535,20251012173526-TorIP_geocoded.csv
124.198.131.223,2025-10-12 07:38:02,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
74.82.47.194,2025-10-12 07:10:48,39.6906,-111.8404,-1,-0.0025989253668039503,20251012173526-TorIP_geocoded.csv
185.247.226.95,2025-10-12 07:36:36,-4.5833,55.6667,-1,-0.1235097312896547,20251012173526-TorIP_geocoded.csv
131.72.79.38,2025-10-12 07:09:06,10.2732,-61.3847,-1,-0.12916314043418786,20251012173526-TorIP_geocoded.csv
124.198.132.237,2025-10-12 07:39:57,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
203.55.81.1,2025-10-12 07:43:27,-33.494,143.2104,-1,-0.20592197215251695,20251012173526-TorIP_geocoded.csv
203.55.81.2,2025-10-12 07:46:48,-33.494,143.2104,-1,-0.20592197215251695,20251012173526-TorIP_geocoded.csv
185.227.68.78,2025-10-12 07:30:04,60.1816,24.8368,-1,-0.0026089451894717453,20251012173526-TorIP_geocoded.csv
94.74.164.89,2025-10-12 07:28:23,35.698,51.4115,-1,-0.07261236674929128,20251012173526-TorIP_geocoded.csv
43.160.194.14,2025-10-12 07:08:35,34.7732,113.722,-1,-0.13871380195573257,20251012173526-TorIP_geocoded.csv
180.150.226.99,2025-10-12 07:11:52,37.5112,126.9741,-1,-0.1490937347392709,20251012173526-TorIP_geocoded.csv
72.211.49.235,2025-10-12 07:30:24,32.7994,-117.1686,-1,-0.07712743932729615,20251012173526-TorIP_geocoded.csv
185.246.188.115,2025-10-12 07:37:43,-4.5833,55.6667,-1,-0.1235097312896547,20251012173526-TorIP_geocoded.csv
162.220.14.54,2025-10-12 07:43:03,34.0485,-118.2529,-1,-0.0681973642682362,20251012173526-TorIP_geocoded.csv
162.220.14.78,2025-10-12 07:47:04,34.0485,-118.2529,-1,-0.0681973642682362,20251012173526-TorIP_geocoded.csv
124.198.131.62,2025-10-12 07:39:58,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
124.198.132.13,2025-10-12 07:40:23,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
118.163.74.160,2025-10-12 07:38:08,24.9389,121.5422,-1,-0.1537032737359746,20251012173526-TorIP_geocoded.csv
220.135.36.173,2025-10-12 07:40:18,24.9389,121.5422,-1,-0.1537032737359746,20251012173526-TorIP_geocoded.csv
80.253.251.56,2025-10-12 07:39:24,-4.5833,55.6667,-1,-0.1235097312896547,20251012173526-TorIP_geocoded.csv
104.167.241.4,2025-10-12 07:40:50,8.4928,-13.2351,-1,-0.13321120204647396,20251012173526-TorIP_geocoded.csv
103.253.24.18,2025-10-12 07:09:05,1.3673,103.8014,-1,-0.12722994562598577,20251012173526-TorIP_geocoded.csv
45.154.98.33,2025-10-12 07:03:00,22.2908,114.1501,-1,-0.14839125697319444,20251012173526-TorIP_geocoded.csv
88.151.192.2,2025-10-12 07:38:42,40.504,47.4997,-1,-0.03193010952641673,20251012173526-TorIP_geocoded.csv
177.93.140.66,2025-10-12 07:38:58,-22.9145,-42.8233,-1,-0.18207167112017264,20251012173526-TorIP_geocoded.csv
45.137.99.16,2025-10-12 07:21:07,-23.5335,-46.6359,-1,-0.18062787270896952,20251012173526-TorIP_geocoded.csv
45.61.185.172,2025-10-12 07:24:50,25.7806,-80.1826,-1,-0.08266462863045687,20251012173526-TorIP_geocoded.csv
93.94.51.243,2025-10-12 07:42:09,33.0,44.0,-1,-0.06429777704099437,20251012173526-TorIP_geocoded.csv
45.137.99.182,2025-10-12 07:15:00,-23.5335,-46.6359,-1,-0.18062787270896952,20251012173526-TorIP_geocoded.csv
37.46.196.22,2025-10-12 07:15:18,25.7806,-80.1826,-1,-0.08266462863045687,20251012173526-TorIP_geocoded.csv
82.221.131.71,2025-10-12 07:16:18,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
172.105.174.195,2025-10-12 07:04:32,-33.8601,151.2101,-1,-0.21202341315790596,20251012173526-TorIP_geocoded.csv
178.17.58.159,2025-10-12 07:29:28,33.0,44.0,-1,-0.06429777704099437,20251012173526-TorIP_geocoded.csv
124.198.131.29,2025-10-12 07:40:33,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
45.61.188.15,2025-10-12 07:07:26,25.7806,-80.1826,-1,-0.08266462863045687,20251012173526-TorIP_geocoded.csv
104.167.242.117,2025-10-12 07:28:43,1.385,103.7473,-1,-0.12901095282295905,20251012173526-TorIP_geocoded.csv
104.167.242.118,2025-10-12 07:17:54,1.385,103.7473,-1,-0.12901095282295905,20251012173526-TorIP_geocoded.csv
93.94.52.229,2025-10-12 03:27:25,33.0,44.0,-1,-0.06429777704099437,20251012173526-TorIP_geocoded.csv
107.172.61.206,2025-10-12 06:43:59,47.6034,-122.3414,-1,-0.11663082472396535,20251012173526-TorIP_geocoded.csv
124.198.132.52,2025-10-12 07:35:12,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
185.231.33.38,2025-10-12 07:33:48,-4.5833,55.6667,-1,-0.1235097312896547,20251012173526-TorIP_geocoded.csv
45.83.31.79,2025-10-12 07:46:27,34.0544,-118.2441,-1,-0.0681973642682362,20251012173526-TorIP_geocoded.csv
190.120.229.2,2025-10-12 07:29:24,-12.0464,-77.0428,-1,-0.16304001981406469,20251012173526-TorIP_geocoded.csv
82.221.131.86,2025-10-12 05:18:01,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
196.251.69.116,2025-10-12 07:44:12,8.1,-1.2,-1,-0.12123382503486235,20251012173526-TorIP_geocoded.csv
102.130.127.117,2025-10-12 07:13:29,-29.0,24.0,-1,-0.15989717538855286,20251012173526-TorIP_geocoded.csv
151.243.109.167,2025-10-12 07:02:08,35.698,51.4115,-1,-0.07261236674929128,20251012173526-TorIP_geocoded.csv
124.198.131.114,2025-10-12 07:46:57,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
177.149.154.177,2025-10-11 17:25:45,-16.6391,-49.2622,-1,-0.17156819812725477,20251012173526-TorIP_geocoded.csv
185.112.144.11,2025-10-12 07:47:54,65.0,-18.0,-1,-0.11033335984009596,20251012173526-TorIP_geocoded.csv
93.95.228.105,2025-10-12 07:01:24,64.1439,-21.98,-1,-0.12050135259053751,20251012173526-TorIP_geocoded.csv
172.93.213.161,2025-10-12 07:19:32,30.3298,-81.6492,-1,-0.05435865766854453,20251012173526-TorIP_geocoded.csv
89.115.155.184,2025-10-12 07:26:04,38.731,-9.1373,-1,-0.00913793286676412,20251012173526-TorIP_geocoded.csv
103.91.65.44,2025-10-12 07:04:39,2.5,112.5,-1,-0.1436363326285497,20251012173526-TorIP_geocoded.csv
124.198.131.191,2025-10-12 07:47:14,-42.0,174.0,-1,-0.21566998061724374,20251012173526-TorIP_geocoded.csv
