ip,timestamp,lat,lon,pred,score,source_file
103.28.52.93,2025-10-10 07:04:08,-6.1728,106.8272,-1,-0.12765209193172677,20251010173526-TorIP_geocoded.csv
93.95.227.37,2025-10-10 07:06:42,65.0,-18.0,-1,-0.1132453674356595,20251010173526-TorIP_geocoded.csv
172.104.186.73,2025-10-10 07:02:11,1.3036,103.8554,-1,-0.10284461936674194,20251010173526-TorIP_geocoded.csv
103.146.203.11,2025-10-10 07:11:01,-6.9214,106.9259,-1,-0.12904797853982386,20251010173526-TorIP_geocoded.csv
161.129.68.162,2025-10-10 07:22:51,32.8137,-96.8704,-1,-0.015824355022441394,20251010173526-TorIP_geocoded.csv
125.253.56.119,2025-10-10 07:38:42,-27.4719,153.0196,-1,-0.18775123668700433,20251010173526-TorIP_geocoded.csv
154.53.58.161,2025-10-10 07:41:16,47.6034,-122.3414,-1,-0.11041648200131304,20251010173526-TorIP_geocoded.csv
124.198.131.223,2025-10-10 07:44:48,-42.0,174.0,-1,-0.2074576699930719,20251010173526-TorIP_geocoded.csv
185.247.226.95,2025-10-10 07:16:04,-4.5833,55.6667,-1,-0.10369174808251025,20251010173526-TorIP_geocoded.csv
131.72.79.38,2025-10-10 07:46:54,10.2732,-61.3847,-1,-0.11778057615821458,20251010173526-TorIP_geocoded.csv
124.198.132.237,2025-10-10 07:46:21,-42.0,174.0,-1,-0.2074576699930719,20251010173526-TorIP_geocoded.csv
203.55.81.1,2025-10-10 07:34:03,-33.494,143.2104,-1,-0.19059774132166307,20251010173526-TorIP_geocoded.csv
203.55.81.2,2025-10-10 07:46:53,-33.494,143.2104,-1,-0.19059774132166307,20251010173526-TorIP_geocoded.csv
94.74.164.89,2025-10-10 07:09:27,35.698,51.4115,-1,-0.06531815812130204,20251010173526-TorIP_geocoded.csv
43.160.194.14,2025-10-10 07:34:25,34.7732,113.722,-1,-0.12908347859578673,20251010173526-TorIP_geocoded.csv
180.150.226.99,2025-10-10 07:46:31,37.5112,126.9741,-1,-0.13631577626842295,20251010173526-TorIP_geocoded.csv
72.211.49.235,2025-10-10 06:32:11,32.7994,-117.1686,-1,-0.07899186649606971,20251010173526-TorIP_geocoded.csv
185.246.188.115,2025-10-10 07:35:42,-4.5833,55.6667,-1,-0.10369174808251025,20251010173526-TorIP_geocoded.csv
162.220.14.54,2025-10-10 06:22:41,34.0485,-118.2529,-1,-0.06550419280826081,20251010173526-TorIP_geocoded.csv
162.220.14.78,2025-10-10 07:34:05,34.0485,-118.2529,-1,-0.06550419280826081,20251010173526-TorIP_geocoded.csv
124.198.131.62,2025-10-10 07:38:02,-42.0,174.0,-1,-0.2074576699930719,20251010173526-TorIP_geocoded.csv
124.198.132.13,2025-10-10 07:45:00,-42.0,174.0,-1,-0.2074576699930719,20251010173526-TorIP_geocoded.csv
118.163.74.160,2025-10-10 07:39:26,24.9389,121.5422,-1,-0.1451419689318495,20251010173526-TorIP_geocoded.csv
220.135.36.173,2025-10-10 07:43:49,24.9389,121.5422,-1,-0.1451419689318495,20251010173526-TorIP_geocoded.csv
80.253.251.56,2025-10-10 07:17:19,-4.5833,55.6667,-1,-0.10369174808251025,20251010173526-TorIP_geocoded.csv
104.167.241.4,2025-10-10 07:27:30,8.4928,-13.2351,-1,-0.1097139029459332,20251010173526-TorIP_geocoded.csv
103.253.24.18,2025-10-10 07:18:51,1.3673,103.8014,-1,-0.10262736432026354,20251010173526-TorIP_geocoded.csv
45.154.98.33,2025-10-10 07:04:33,22.2908,114.1501,-1,-0.14238201437566256,20251010173526-TorIP_geocoded.csv
88.151.192.2,2025-10-10 07:47:19,40.504,47.4997,-1,-0.025470968194241772,20251010173526-TorIP_geocoded.csv
177.93.140.66,2025-10-10 07:07:41,-22.9145,-42.8233,-1,-0.17071874524642483,20251010173526-TorIP_geocoded.csv
45.137.99.16,2025-10-10 07:10:43,-23.5335,-46.6359,-1,-0.17105873308383868,20251010173526-TorIP_geocoded.csv
45.61.185.172,2025-10-10 07:35:18,25.7806,-80.1826,-1,-0.06958813316546208,20251010173526-TorIP_geocoded.csv
93.94.51.243,2025-10-10 07:35:27,33.0,44.0,-1,-0.06424798215120342,20251010173526-TorIP_geocoded.csv
45.137.99.182,2025-10-10 07:11:40,-23.5335,-46.6359,-1,-0.17105873308383868,20251010173526-TorIP_geocoded.csv
37.46.196.22,2025-10-10 07:29:29,25.7806,-80.1826,-1,-0.06958813316546208,20251010173526-TorIP_geocoded.csv
82.221.131.71,2025-10-10 07:26:28,65.0,-18.0,-1,-0.1132453674356595,20251010173526-TorIP_geocoded.csv
172.105.174.195,2025-10-10 07:44:25,-33.8601,151.2101,-1,-0.19564800428922213,20251010173526-TorIP_geocoded.csv
178.17.58.159,2025-10-10 07:18:54,33.0,44.0,-1,-0.06424798215120342,20251010173526-TorIP_geocoded.csv
124.198.131.29,2025-10-10 07:45:49,-42.0,174.0,-1,-0.2074576699930719,20251010173526-TorIP_geocoded.csv
45.61.188.15,2025-10-10 07:26:15,25.7806,-80.1826,-1,-0.06958813316546208,20251010173526-TorIP_geocoded.csv
104.167.242.117,2025-10-10 07:08:46,1.385,103.7473,-1,-0.10572089815865027,20251010173526-TorIP_geocoded.csv
104.167.242.118,2025-10-10 07:09:40,1.385,103.7473,-1,-0.10572089815865027,20251010173526-TorIP_geocoded.csv
93.94.52.229,2025-10-10 06:13:53,33.0,44.0,-1,-0.06424798215120342,20251010173526-TorIP_geocoded.csv
