ip,timestamp,lat,lon,pred,score,source_file
149.56.44.47,2025-10-07 07:12:26,45.4995,-73.5848,-1,-0.002458227725753548,20251007173522-TorIP_geocoded.csv
216.73.159.75,2025-10-07 07:03:16,-39.8,-73.2333,-1,-0.2035626528016682,20251007173522-TorIP_geocoded.csv
185.165.169.239,2025-10-07 07:09:19,-4.5833,55.6667,-1,-0.11705870061014723,20251007173522-TorIP_geocoded.csv
124.198.132.172,2025-10-07 07:43:33,-42.0,174.0,-1,-0.21137568019343855,20251007173522-TorIP_geocoded.csv
190.120.229.98,2025-10-07 07:34:03,-12.0464,-77.0428,-1,-0.15882423559441305,20251007173522-TorIP_geocoded.csv
139.99.172.11,2025-10-07 07:38:46,-33.8601,151.2101,-1,-0.2013997766086011,20251007173522-TorIP_geocoded.csv
138.59.18.110,2025-10-07 07:04:46,10.0029,-84.0,-1,-0.122758113509008,20251007173522-TorIP_geocoded.csv
185.246.188.73,2025-10-07 07:24:53,-4.5833,55.6667,-1,-0.11705870061014723,20251007173522-TorIP_geocoded.csv
102.130.113.9,2025-10-07 07:23:04,-26.3811,27.8376,-1,-0.16066379075115156,20251007173522-TorIP_geocoded.csv
185.227.134.106,2025-10-07 07:17:21,47.4902,-122.3004,-1,-0.10109367782052292,20251007173522-TorIP_geocoded.csv
71.19.144.106,2025-10-07 07:19:31,37.353,-121.9543,-1,-0.021516146626187727,20251007173522-TorIP_geocoded.csv
185.246.188.74,2025-10-07 07:40:13,-4.5833,55.6667,-1,-0.11705870061014723,20251007173522-TorIP_geocoded.csv
51.81.222.62,2025-10-07 07:03:48,45.5229,-122.9898,-1,-0.09246689920040829,20251007173522-TorIP_geocoded.csv
173.255.198.243,2025-10-07 07:28:48,32.9473,-96.7028,-1,-0.013567324065550057,20251007173522-TorIP_geocoded.csv
216.73.159.101,2025-10-07 07:26:58,-39.8,-73.2333,-1,-0.2035626528016682,20251007173522-TorIP_geocoded.csv
160.119.249.240,2025-10-07 07:41:26,-29.0,24.0,-1,-0.1629776110979293,20251007173522-TorIP_geocoded.csv
124.198.131.253,2025-10-07 07:41:13,-42.0,174.0,-1,-0.21137568019343855,20251007173522-TorIP_geocoded.csv
103.109.101.105,2025-10-07 07:13:05,22.2578,114.1657,-1,-0.1391644531908104,20251007173522-TorIP_geocoded.csv
72.14.179.10,2025-10-07 07:19:20,32.9473,-96.7028,-1,-0.013567324065550057,20251007173522-TorIP_geocoded.csv
198.58.107.53,2025-10-07 07:42:58,32.9473,-96.7028,-1,-0.013567324065550057,20251007173522-TorIP_geocoded.csv
51.222.142.67,2025-10-07 07:36:23,45.4995,-73.5848,-1,-0.002458227725753548,20251007173522-TorIP_geocoded.csv
93.95.228.125,2025-10-07 07:33:46,64.1439,-21.98,-1,-0.1214587168807646,20251007173522-TorIP_geocoded.csv
125.212.241.131,2025-10-07 07:30:52,10.822,106.6257,-1,-0.13902003253648199,20251007173522-TorIP_geocoded.csv
185.246.189.99,2025-10-07 07:43:20,-4.5833,55.6667,-1,-0.11705870061014723,20251007173522-TorIP_geocoded.csv
185.246.188.149,2025-10-07 07:06:53,-4.5833,55.6667,-1,-0.11705870061014723,20251007173522-TorIP_geocoded.csv
123.253.35.32,2025-10-07 07:39:34,2.5,112.5,-1,-0.136823231995592,20251007173522-TorIP_geocoded.csv
185.191.204.254,2025-10-07 06:46:35,31.5,34.75,-1,-0.053355009786278274,20251007173522-TorIP_geocoded.csv
102.130.117.167,2025-10-07 07:26:33,-26.3811,27.8376,-1,-0.16066379075115156,20251007173522-TorIP_geocoded.csv
185.112.146.167,2025-10-07 07:35:16,65.0,-18.0,-1,-0.11767288308500279,20251007173522-TorIP_geocoded.csv
185.106.102.102,2025-10-07 06:37:36,35.0,33.0,-1,-0.023729136515504012,20251007173522-TorIP_geocoded.csv
165.73.242.163,2025-10-07 07:16:18,-29.0,24.0,-1,-0.1629776110979293,20251007173522-TorIP_geocoded.csv
27.255.75.198,2025-10-07 07:37:57,37.5112,126.9741,-1,-0.12666415021917854,20251007173522-TorIP_geocoded.csv
114.35.245.150,2025-10-07 06:30:05,25.0504,121.5324,-1,-0.14403309725919256,20251007173522-TorIP_geocoded.csv
103.164.54.199,2025-10-07 07:03:06,1.3673,103.8014,-1,-0.12211288260738529,20251007173522-TorIP_geocoded.csv
24.240.72.170,2025-10-07 07:48:35,45.21,-93.6607,-1,-0.02011266497882147,20251007173522-TorIP_geocoded.csv
2.56.10.36,2025-10-07 07:38:04,-4.5833,55.6667,-1,-0.11705870061014723,20251007173522-TorIP_geocoded.csv
93.95.231.88,2025-10-07 07:16:50,65.0,-18.0,-1,-0.11767288308500279,20251007173522-TorIP_geocoded.csv
202.182.99.129,2025-10-07 07:41:38,35.5819,139.7663,-1,-0.1418513875010543,20251007173522-TorIP_geocoded.csv
