ip,timestamp,lat,lon,pred,score,source_file
149.56.44.47,2025-10-11 07:24:31,45.4995,-73.5848,-1,-0.0029015241625572896,20251011173523-TorIP_geocoded.csv
216.73.159.75,2025-10-11 07:46:34,-39.8,-73.2333,-1,-0.22058039472175694,20251011173523-TorIP_geocoded.csv
185.165.169.239,2025-10-11 07:40:16,-4.5833,55.6667,-1,-0.11662157919696525,20251011173523-TorIP_geocoded.csv
124.198.132.172,2025-10-11 07:35:43,-42.0,174.0,-1,-0.21653222720126442,20251011173523-TorIP_geocoded.csv
190.120.229.98,2025-10-11 07:33:03,-12.0464,-77.0428,-1,-0.1729042233997592,20251011173523-TorIP_geocoded.csv
139.99.172.11,2025-10-11 07:15:53,-33.8601,151.2101,-1,-0.2130458189478175,20251011173523-TorIP_geocoded.csv
138.59.18.110,2025-10-11 07:14:49,10.0029,-84.0,-1,-0.13421155503350013,20251011173523-TorIP_geocoded.csv
185.246.188.73,2025-10-11 07:34:36,-4.5833,55.6667,-1,-0.11662157919696525,20251011173523-TorIP_geocoded.csv
102.130.113.9,2025-10-11 07:17:39,-26.3811,27.8376,-1,-0.1714277251629589,20251011173523-TorIP_geocoded.csv
185.227.134.106,2025-10-11 07:34:05,47.4902,-122.3004,-1,-0.11358614882660467,20251011173523-TorIP_geocoded.csv
71.19.144.106,2025-10-11 07:29:30,37.353,-121.9543,-1,-0.02297011543826699,20251011173523-TorIP_geocoded.csv
185.246.188.74,2025-10-11 07:45:04,-4.5833,55.6667,-1,-0.11662157919696525,20251011173523-TorIP_geocoded.csv
51.81.222.62,2025-10-11 07:41:08,45.5229,-122.9898,-1,-0.10080845155708573,20251011173523-TorIP_geocoded.csv
173.255.198.243,2025-10-11 07:23:12,32.9473,-96.7028,-1,-0.023411137154851325,20251011173523-TorIP_geocoded.csv
216.73.159.101,2025-10-11 07:41:37,-39.8,-73.2333,-1,-0.22058039472175694,20251011173523-TorIP_geocoded.csv
160.119.249.240,2025-10-11 07:42:45,-29.0,24.0,-1,-0.17932705855014663,20251011173523-TorIP_geocoded.csv
124.198.131.253,2025-10-11 07:41:07,-42.0,174.0,-1,-0.21653222720126442,20251011173523-TorIP_geocoded.csv
103.109.101.105,2025-10-11 07:29:12,22.2578,114.1657,-1,-0.14372930778392923,20251011173523-TorIP_geocoded.csv
72.14.179.10,2025-10-11 07:05:11,32.9473,-96.7028,-1,-0.023411137154851325,20251011173523-TorIP_geocoded.csv
198.58.107.53,2025-10-11 07:26:11,32.9473,-96.7028,-1,-0.023411137154851325,20251011173523-TorIP_geocoded.csv
51.222.142.67,2025-10-11 06:35:28,45.4995,-73.5848,-1,-0.0029015241625572896,20251011173523-TorIP_geocoded.csv
93.95.228.125,2025-10-11 07:20:11,64.1439,-21.98,-1,-0.12834624780334858,20251011173523-TorIP_geocoded.csv
125.212.241.131,2025-10-11 07:03:20,10.822,106.6257,-1,-0.14628766892006095,20251011173523-TorIP_geocoded.csv
185.246.189.99,2025-10-11 07:01:35,-4.5833,55.6667,-1,-0.11662157919696525,20251011173523-TorIP_geocoded.csv
185.246.188.149,2025-10-11 07:10:05,-4.5833,55.6667,-1,-0.11662157919696525,20251011173523-TorIP_geocoded.csv
