ip,timestamp,lat,lng
192.42.116.219,2025-10-13 07:28:22,52.3824,4.8995
139.99.172.11,2025-10-13 07:19:39,-33.8601,151.2101
80.241.60.207,2025-10-13 07:27:13,52.5321,13.4012
192.42.116.194,2025-10-13 07:42:19,52.3824,4.8995
109.70.100.3,2025-10-13 07:42:49,48.1936,16.3726
179.43.159.200,2025-10-13 07:00:51,47.3682,8.5671
192.42.116.217,2025-10-13 07:46:24,52.3824,4.8995
163.172.45.102,2025-10-13 07:42:18,49.1228,6.1742
192.42.116.195,2025-10-13 07:47:36,52.3824,4.8995
45.141.215.110,2025-10-13 07:41:04,45.4722,9.1922
45.95.169.110,2025-10-13 07:35:15,45.4675,16.3868
190.211.254.97,2025-10-13 07:28:33,51.5164,-0.093
45.141.215.61,2025-10-13 07:44:09,45.4722,9.1922
192.42.116.203,2025-10-13 07:46:05,52.3824,4.8995
91.132.144.59,2025-10-13 07:27:27,51.2993,9.491
185.183.157.214,2025-10-13 07:39:40,49.7894,9.9262
192.42.116.186,2025-10-13 07:42:35,52.3824,4.8995
192.42.116.197,2025-10-13 07:47:11,52.3824,4.8995
212.73.134.204,2025-10-13 07:17:10,42.696,23.332
188.68.49.235,2025-10-13 07:32:42,53.1564,11.0018
199.195.253.180,2025-10-13 07:46:33,40.6063,-74.1774
171.25.193.234,2025-10-13 07:31:40,59.3247,18.056
185.241.208.71,2025-10-13 07:45:57,52.3824,4.8995
192.42.116.216,2025-10-13 07:42:55,52.3824,4.8995
192.42.116.198,2025-10-13 07:47:02,52.3824,4.8995
199.195.251.119,2025-10-13 07:13:57,40.6063,-74.1774
185.40.4.101,2025-10-13 07:45:47,55.9155,37.8263
2.58.56.35,2025-10-13 07:34:31,48.7855,2.1971
138.59.18.110,2025-10-13 07:40:19,10.0029,-84.0
185.246.188.73,2025-10-13 07:11:28,-4.5833,55.6667
192.42.116.214,2025-10-13 07:22:05,52.3824,4.8995
188.68.41.191,2025-10-13 07:33:38,53.1564,11.0018
192.42.116.183,2025-10-13 07:44:09,52.3824,4.8995
179.43.159.197,2025-10-13 07:32:22,47.3682,8.5671
89.234.157.254,2025-10-13 07:46:19,43.4851,1.4505
5.255.99.5,2025-10-13 07:12:15,52.3824,4.8995
179.43.182.58,2025-10-13 07:10:35,47.3682,8.5671
107.189.30.69,2025-10-12 09:32:23,49.6113,6.1294
185.207.107.216,2025-10-13 07:37:02,51.2993,9.491
185.100.87.41,2025-10-13 07:10:25,44.4117,26.0422
179.43.159.201,2025-10-13 07:27:04,47.3682,8.5671
185.244.192.184,2025-10-13 07:39:54,51.2993,9.491
195.88.74.206,2025-10-13 07:26:49,42.696,23.332
109.70.100.68,2025-10-13 07:43:50,48.1936,16.3726
94.230.208.147,2025-10-13 07:27:29,47.3857,8.5348
77.81.247.72,2025-10-13 07:39:33,52.3891,4.6563
2.58.56.220,2025-10-13 07:44:06,48.7855,2.1971
83.96.213.63,2025-10-13 07:37:05,52.3085,5.036
185.100.87.174,2025-10-13 07:19:39,44.4117,26.0422
217.12.221.131,2025-10-13 07:26:23,49.982,36.2566
179.43.159.196,2025-10-13 07:08:50,47.3682,8.5671
192.42.116.209,2025-10-13 07:16:08,52.3824,4.8995
94.230.208.148,2025-10-13 07:14:25,47.3857,8.5348
95.128.43.164,2025-10-13 07:16:13,48.9319,2.3033
171.25.193.20,2025-10-13 07:32:59,59.3247,18.056
102.130.113.9,2025-10-13 07:03:46,-26.3811,27.8376
185.227.134.106,2025-10-13 07:20:03,47.4902,-122.3004
71.19.144.106,2025-10-13 07:35:49,37.353,-121.9543
91.208.75.178,2025-10-13 07:11:43,45.9968,24.997
185.246.188.74,2025-10-13 07:46:18,-4.5833,55.6667
45.132.246.245,2025-10-13 07:07:33,51.2993,9.491
209.141.55.26,2025-10-13 07:07:34,36.102,-115.1447
185.100.87.136,2025-10-13 07:25:50,44.4117,26.0422
192.42.116.185,2025-10-13 07:35:52,52.3824,4.8995
5.45.104.176,2025-10-13 07:24:37,51.2993,9.491
192.42.116.193,2025-10-13 07:39:31,52.3824,4.8995
91.208.75.153,2025-10-13 07:34:52,45.9968,24.997
179.43.159.194,2025-10-13 07:29:18,47.3682,8.5671
198.98.48.33,2025-10-13 07:23:53,40.6063,-74.1774
188.68.52.231,2025-10-13 07:09:08,53.1564,11.0018
87.118.116.90,2025-10-13 07:30:11,51.2993,9.491
185.129.62.62,2025-10-13 07:09:04,55.7123,12.0564
185.207.107.130,2025-10-13 07:33:38,51.2993,9.491
87.118.122.30,2025-10-13 07:40:56,51.2993,9.491
171.25.193.77,2025-10-13 07:30:31,59.3247,18.056
81.16.33.42,2025-10-13 07:35:56,48.2048,16.3801
51.81.222.62,2025-10-13 07:38:04,45.5229,-122.9898
45.138.16.239,2025-10-13 07:41:40,52.3824,4.8995
5.255.97.221,2025-10-13 07:44:09,52.3824,4.8995
80.82.78.14,2025-10-13 07:12:49,52.3759,4.8975
173.255.198.243,2025-10-13 07:18:05,32.9473,-96.7028
5.255.111.64,2025-10-13 07:45:02,52.3824,4.8995
216.73.159.101,2025-10-13 07:18:55,-39.8,-73.2333
194.15.115.212,2025-10-13 07:39:49,51.4964,-0.1224
80.67.172.162,2025-10-13 07:45:29,48.8582,2.3387
160.119.249.240,2025-10-13 07:32:34,-29.0,24.0
54.36.101.21,2025-10-13 07:29:07,48.8582,2.3387
171.25.193.80,2025-10-13 07:42:25,59.3247,18.056
124.198.131.253,2025-10-13 07:35:37,-42.0,174.0
103.251.167.10,2025-10-13 07:18:36,52.5378,5.6966
185.34.33.2,2025-10-13 07:09:00,48.8582,2.3387
5.255.98.23,2025-10-13 07:47:49,52.3824,4.8995
185.241.208.82,2025-10-13 07:36:06,52.3824,4.8995
205.185.117.149,2025-10-13 07:02:27,36.102,-115.1447
103.109.101.105,2025-10-13 07:21:27,22.2578,114.1657
89.147.110.154,2025-10-13 07:00:48,47.4919,19.05
72.14.179.10,2025-10-13 07:42:22,32.9473,-96.7028
46.232.251.191,2025-10-13 07:30:05,51.2993,9.491
93.123.12.112,2025-10-13 07:15:10,42.696,23.332
204.85.191.8,2025-10-13 07:37:04,35.9153,-79.0386
185.56.171.94,2025-10-13 07:45:50,43.1479,12.1097
179.43.159.198,2025-10-13 06:32:39,47.3682,8.5671
45.145.93.133,2025-10-13 07:28:10,55.7123,12.0564
192.42.116.215,2025-10-13 07:47:09,52.3824,4.8995
91.208.75.239,2025-10-13 07:32:58,45.9968,24.997
193.105.134.150,2025-10-13 07:05:21,54.23,-4.57
209.141.46.203,2025-10-13 07:01:56,36.102,-115.1447
176.118.193.33,2025-10-13 07:08:52,48.2048,16.3801
204.85.191.7,2025-10-13 06:03:21,35.9153,-79.0386
91.208.75.156,2025-10-13 07:47:40,45.9968,24.997
205.185.116.34,2025-10-13 07:21:42,36.102,-115.1447
179.43.159.195,2025-10-13 07:14:46,47.3682,8.5671
185.154.110.142,2025-10-13 07:34:08,59.3691,17.8808
91.206.26.26,2025-10-13 07:35:09,52.2394,21.0362
162.216.18.62,2025-10-13 07:45:30,40.8229,-74.4592
107.189.2.108,2025-10-13 07:07:03,49.6113,6.1294
5.45.98.162,2025-10-13 07:13:22,51.2993,9.491
185.82.219.109,2025-10-13 07:47:05,42.6951,23.325
5.255.98.151,2025-10-13 07:20:24,52.3824,4.8995
185.130.47.58,2025-10-13 07:28:12,52.352,4.9392
185.154.110.17,2025-10-13 07:18:21,59.3691,17.8808
109.169.33.163,2025-10-13 07:44:19,51.4964,-0.1224
5.2.67.226,2025-10-13 07:05:56,52.3824,4.8995
83.97.20.77,2025-10-13 07:47:10,44.4152,26.166
198.58.107.53,2025-10-13 07:02:28,32.9473,-96.7028
185.241.208.54,2025-10-13 07:26:10,52.3824,4.8995
185.225.69.203,2025-10-13 06:36:05,47.4919,19.05
185.170.114.25,2025-10-13 07:44:14,51.2993,9.491
205.185.123.93,2025-10-13 07:16:52,36.102,-115.1447
205.185.121.170,2025-10-13 07:30:10,36.102,-115.1447
104.244.78.162,2025-10-13 07:02:17,49.6113,6.1294
5.255.100.26,2025-10-13 07:32:26,52.3824,4.8995
185.241.208.202,2025-10-13 07:33:47,52.3824,4.8995
185.241.208.206,2025-10-13 07:43:52,52.3824,4.8995
51.222.142.67,2025-10-13 07:43:14,45.4995,-73.5848
185.183.159.40,2025-10-13 06:36:32,49.7894,9.9262
84.16.224.227,2025-10-13 07:46:30,51.2993,9.491
67.219.109.141,2025-10-13 07:26:51,37.751,-97.822
178.218.144.51,2025-10-13 07:16:37,45.4722,9.1922
45.66.35.21,2025-10-13 07:43:49,52.3591,4.793
45.66.35.20,2025-10-13 06:38:32,52.3591,4.793
198.96.155.3,2025-10-13 07:13:47,43.6319,-79.3716
185.129.62.63,2025-10-13 07:39:51,55.7123,12.0564
205.185.124.176,2025-10-13 07:15:53,36.102,-115.1447
5.255.117.56,2025-10-13 07:21:45,52.3824,4.8995
179.43.159.78,2025-10-13 07:18:49,47.3682,8.5671
81.17.28.95,2025-10-13 07:27:46,47.3857,8.5348
89.147.110.118,2025-10-13 07:44:24,47.4919,19.05
93.95.228.125,2025-10-13 07:06:49,64.1439,-21.98
125.212.241.131,2025-10-13 07:21:34,10.822,106.6257
104.192.3.74,2025-10-13 07:26:03,37.751,-97.822
91.92.109.43,2025-10-13 07:29:31,42.696,23.332
185.246.189.99,2025-10-13 07:43:43,-4.5833,55.6667
204.137.14.106,2025-10-13 07:39:38,37.751,-97.822
204.137.14.104,2025-10-13 07:03:28,37.751,-97.822
204.137.14.105,2025-10-13 07:36:00,37.751,-97.822
204.137.14.92,2025-10-13 07:36:33,37.751,-97.822
185.220.101.35,2025-10-13 07:45:13,51.2993,9.491
185.220.101.44,2025-10-13 06:44:56,51.2993,9.491
185.220.101.49,2025-10-13 07:31:13,51.2993,9.491
185.220.101.34,2025-10-13 07:31:08,51.2993,9.491
185.220.101.63,2025-10-13 07:42:32,51.2993,9.491
185.220.101.55,2025-10-13 07:04:02,51.2993,9.491
185.220.101.46,2025-10-13 07:13:08,51.2993,9.491
185.220.101.32,2025-10-13 07:32:46,51.2993,9.491
185.220.101.33,2025-10-13 07:10:58,51.2993,9.491
185.220.101.43,2025-10-13 07:34:23,51.2993,9.491
185.220.101.51,2025-10-13 07:16:17,51.2993,9.491
185.220.101.36,2025-10-13 07:27:16,51.2993,9.491
185.220.101.52,2025-10-13 07:35:23,51.2993,9.491
185.220.101.38,2025-10-13 07:39:34,51.2993,9.491
185.220.101.50,2025-10-13 07:34:10,51.2993,9.491
185.220.101.53,2025-10-13 07:20:22,51.2993,9.491
185.220.101.61,2025-10-13 07:32:52,51.2993,9.491
185.220.101.57,2025-10-13 07:12:43,51.2993,9.491
185.220.101.37,2025-10-13 07:26:00,51.2993,9.491
185.220.101.42,2025-10-13 07:43:22,51.2993,9.491
185.220.101.47,2025-10-13 07:09:22,51.2993,9.491
185.220.101.39,2025-10-13 07:09:39,51.2993,9.491
185.220.101.41,2025-10-13 07:09:18,51.2993,9.491
185.220.101.56,2025-10-13 07:20:17,51.2993,9.491
185.220.101.40,2025-10-13 07:27:22,51.2993,9.491
185.220.101.48,2025-10-13 07:15:05,51.2993,9.491
185.220.101.60,2025-10-13 07:33:28,51.2993,9.491
185.220.101.62,2025-10-13 07:26:35,51.2993,9.491
185.220.101.45,2025-10-13 07:34:56,51.2993,9.491
185.220.101.54,2025-10-13 07:04:49,51.2993,9.491
185.220.101.58,2025-10-13 07:20:24,51.2993,9.491
185.220.101.59,2025-10-13 07:35:53,51.2993,9.491
185.246.128.161,2025-10-13 07:27:51,59.3274,18.0653
92.243.24.163,2025-10-13 07:45:53,48.8582,2.3387
91.219.236.101,2025-10-13 07:16:38,47.4919,19.05
107.189.13.254,2025-10-13 07:10:01,49.6113,6.1294
209.141.32.198,2025-10-13 07:17:35,36.102,-115.1447
130.193.15.186,2025-10-13 07:33:24,50.0804,14.5045
171.25.193.78,2025-10-13 07:42:15,59.3247,18.056
185.246.188.149,2025-10-13 07:22:35,-4.5833,55.6667
45.12.3.80,2025-10-13 07:16:38,50.4522,30.5287
123.253.35.32,2025-10-13 07:22:52,2.5,112.5
185.246.84.179,2025-10-13 07:07:55,48.8582,2.3387
66.220.242.222,2025-10-13 07:45:06,43.6171,-72.9636
185.191.204.254,2025-10-13 07:41:49,31.5,34.75
107.189.13.180,2025-10-13 07:04:55,49.6113,6.1294
102.130.117.167,2025-10-13 06:04:32,-26.3811,27.8376
5.255.104.202,2025-10-13 07:08:02,52.3824,4.8995
5.255.98.198,2025-10-13 07:45:27,52.3824,4.8995
178.218.144.18,2025-10-13 07:28:17,45.4722,9.1922
104.219.236.100,2025-10-13 07:40:55,37.751,-97.822
46.165.243.36,2025-10-13 07:26:36,51.2993,9.491
85.93.218.204,2025-10-13 06:36:06,49.4998,5.9802
45.141.215.40,2025-10-13 07:42:52,45.4722,9.1922
195.80.151.242,2025-10-13 07:04:17,42.6951,23.325
89.147.108.90,2025-10-13 07:02:47,47.4919,19.05
176.97.114.202,2025-10-13 07:45:28,50.4522,30.5287
62.182.84.146,2025-10-13 07:34:58,50.458,30.5303
212.21.66.6,2025-10-13 07:30:59,52.1143,11.5903
91.202.5.104,2025-10-13 07:13:42,52.2394,21.0362
98.128.173.33,2025-10-13 07:21:07,57.7065,11.967
45.66.35.22,2025-10-13 07:39:10,52.3591,4.793
199.195.253.124,2025-10-13 07:22:43,40.6063,-74.1774
204.8.156.142,2025-10-13 07:34:57,42.2904,-71.0712
185.112.146.167,2025-10-13 07:16:04,65.0,-18.0
185.42.170.203,2025-10-13 07:36:07,59.0,26.0
45.11.59.28,2025-10-13 07:12:26,42.3887,-72.5144
91.92.109.126,2025-10-13 07:16:03,42.696,23.332
5.2.72.110,2025-10-13 07:43:46,52.3824,4.8995
172.234.228.174,2025-10-13 06:04:15,37.751,-97.822
94.142.241.194,2025-10-13 07:01:54,52.3824,4.8995
94.142.244.16,2025-10-13 07:09:54,52.3824,4.8995
185.106.102.102,2025-10-13 06:25:20,35.0,33.0
93.99.104.194,2025-10-13 07:23:51,49.0506,17.465
212.69.167.80,2025-10-13 07:23:37,48.8582,2.3387
31.133.0.210,2025-10-13 07:05:55,52.2394,21.0362
45.94.31.68,2025-10-13 07:45:24,39.0019,-77.4556
165.73.242.163,2025-10-13 07:46:26,-29.0,24.0
185.40.4.38,2025-10-13 07:20:27,55.9155,37.8263
185.241.208.81,2025-10-13 07:25:45,52.3824,4.8995
27.255.75.198,2025-10-13 07:02:25,37.5112,126.9741
51.38.225.46,2025-10-13 05:10:34,48.8582,2.3387
185.225.69.232,2025-10-13 07:11:50,47.4919,19.05
91.203.145.116,2025-10-13 07:21:01,50.4522,30.5287
23.155.8.104,2025-10-13 07:33:36,,
209.141.32.181,2025-10-13 07:16:31,36.102,-115.1447
5.104.86.6,2025-10-13 07:10:43,60.1717,24.9349
23.137.253.27,2025-10-13 07:01:11,,
114.35.245.150,2025-10-13 07:22:04,25.0504,121.5324
107.189.30.49,2025-10-13 07:12:16,49.6113,6.1294
107.189.29.184,2025-10-13 07:06:40,49.6113,6.1294
185.40.4.132,2025-10-13 07:42:04,55.9155,37.8263
185.40.4.149,2025-10-13 07:41:18,55.9155,37.8263
45.141.215.17,2025-10-13 07:45:23,45.4722,9.1922
45.141.215.19,2025-10-13 07:37:08,45.4722,9.1922
103.164.54.199,2025-10-13 07:24:25,1.3673,103.8014
130.193.10.21,2025-10-13 07:06:29,50.0804,14.5045
24.240.72.170,2025-10-13 07:29:42,45.21,-93.6607
171.25.193.235,2025-10-13 07:39:34,59.3247,18.056
178.175.148.246,2025-10-13 07:02:03,48.1569,28.301
5.255.123.158,2025-10-13 07:06:24,52.3824,4.8995
45.128.133.242,2025-10-13 07:07:08,50.8509,4.3447
185.40.4.92,2025-10-13 07:47:32,55.9155,37.8263
2.56.10.36,2025-10-13 07:28:14,-4.5833,55.6667
87.118.110.27,2025-10-13 07:34:25,51.2993,9.491
178.17.170.144,2025-10-13 07:21:44,47.0042,28.8574
149.202.79.129,2025-10-13 07:31:43,48.8582,2.3387
91.208.75.3,2025-10-13 07:37:26,45.9968,24.997
93.95.231.88,2025-10-13 07:27:48,65.0,-18.0
209.141.51.180,2025-10-13 07:08:49,36.102,-115.1447
202.182.99.129,2025-10-13 07:33:06,35.5819,139.7663
45.83.104.137,2025-10-13 07:43:09,48.4469,12.0394
185.40.4.150,2025-10-13 07:35:08,55.9155,37.8263
45.84.107.76,2025-10-13 07:41:09,51.2993,9.491
45.84.107.198,2025-10-13 07:47:48,51.2993,9.491
45.84.107.182,2025-10-13 07:46:47,51.2993,9.491
172.81.131.156,2025-10-13 07:42:35,37.751,-97.822
172.81.132.94,2025-10-13 07:43:48,37.751,-97.822
31.129.22.65,2025-10-13 07:06:08,50.2705,127.5352
212.38.189.186,2025-10-13 07:05:40,55.806,-3.9417
84.239.46.144,2025-10-13 07:16:12,45.9968,24.997
193.239.232.102,2025-10-13 07:18:41,59.3247,18.056
87.118.116.12,2025-10-13 07:11:08,51.2993,9.491
178.218.144.99,2025-10-13 07:34:21,45.4722,9.1922
185.40.4.100,2025-10-13 07:44:40,55.9155,37.8263
146.59.126.232,2025-10-13 07:29:51,48.8582,2.3387
66.78.40.182,2025-10-13 07:32:13,39.7356,-75.5516
185.100.85.132,2025-10-13 07:44:43,44.4152,26.166
195.47.238.178,2025-10-13 07:37:27,57.7065,11.967
195.47.238.82,2025-10-13 07:26:06,57.7065,11.967
88.80.26.2,2025-10-13 07:36:27,59.3247,18.056
88.80.26.4,2025-10-13 07:40:15,59.3247,18.056
104.244.78.232,2025-10-13 07:08:47,49.6113,6.1294
192.76.153.253,2025-10-13 07:44:24,52.3824,4.8995
200.122.181.2,2025-10-13 07:45:14,10.0029,-84.0
94.72.103.33,2025-10-13 07:21:01,51.222,22.7024
82.221.128.191,2025-10-13 07:10:05,65.0,-18.0
82.221.131.5,2025-10-13 07:20:36,65.0,-18.0
35.0.127.52,2025-10-13 07:25:20,42.3068,-83.7059
89.147.111.87,2025-10-13 07:40:26,47.4919,19.05
5.255.118.218,2025-10-13 07:42:06,52.3824,4.8995
188.239.191.25,2025-10-13 07:12:42,52.5378,5.6966
193.36.132.21,2025-10-13 07:16:54,1.2848,103.7857
173.237.206.68,2025-10-13 07:20:53,42.3822,-71.4275
176.58.121.177,2025-10-13 07:27:48,51.5164,-0.093
185.165.171.84,2025-10-13 07:36:04,-4.5833,55.6667
80.94.92.92,2025-10-13 07:43:10,45.9968,24.997
