ip,timestamp,lat,lng
94.72.103.33,2025-10-14 07:10:02,51.222,22.7024
82.221.128.191,2025-10-14 07:25:37,65.0,-18.0
82.221.131.5,2025-10-14 07:38:45,65.0,-18.0
35.0.127.52,2025-10-14 07:42:56,42.3068,-83.7059
89.147.111.87,2025-10-14 07:13:11,47.4919,19.05
5.255.118.218,2025-10-14 07:30:58,52.3824,4.8995
188.239.191.25,2025-10-14 07:43:24,52.5378,5.6966
193.36.132.21,2025-10-14 07:39:31,1.2848,103.7857
173.237.206.68,2025-10-14 07:20:57,42.3822,-71.4275
176.58.121.177,2025-10-14 07:02:16,51.5164,-0.093
185.165.171.84,2025-10-14 07:19:21,-4.5833,55.6667
80.94.92.92,2025-10-14 07:46:34,45.9968,24.997
91.203.144.194,2025-10-14 07:14:43,50.4522,30.5287
31.133.0.235,2025-10-14 07:41:32,52.2394,21.0362
5.255.125.196,2025-10-14 07:21:11,52.3824,4.8995
124.198.131.108,2025-10-14 07:33:05,-42.0,174.0
108.61.189.136,2025-10-14 07:14:11,52.3891,4.6563
95.211.244.28,2025-10-14 07:26:50,52.3824,4.8995
23.184.48.78,2025-10-14 07:31:20,51.9981,4.198
139.99.8.57,2025-10-14 07:24:50,1.2746,103.8378
172.104.182.84,2025-10-14 07:42:50,1.3036,103.8554
193.26.115.43,2025-10-14 07:46:44,50.1084,8.6841
136.244.111.163,2025-10-14 07:14:26,52.3891,4.6563
80.94.92.106,2025-10-14 07:45:13,45.9968,24.997
185.40.4.20,2025-10-14 07:36:04,55.9155,37.8263
185.40.4.127,2025-10-14 07:44:58,55.9155,37.8263
107.174.146.25,2025-10-14 07:26:56,37.751,-97.822
93.99.104.40,2025-10-14 07:06:26,49.0506,17.465
72.235.129.116,2025-10-14 07:40:53,21.289,-157.8028
195.47.238.90,2025-10-14 07:44:33,57.7065,11.967
195.47.238.92,2025-10-14 07:39:43,57.7065,11.967
190.103.179.98,2025-10-14 07:47:35,31.7198,-106.4195
185.40.4.22,2025-10-14 07:27:20,55.9155,37.8263
82.221.139.190,2025-10-14 07:27:01,65.0,-18.0
45.66.35.35,2025-10-14 07:14:08,52.3591,4.793
45.138.16.248,2025-10-14 07:36:35,52.3824,4.8995
185.235.146.29,2025-10-14 07:11:00,48.8582,2.3387
88.80.26.3,2025-10-14 07:09:19,59.3247,18.056
23.137.253.109,2025-10-14 07:01:37,,
209.141.45.81,2025-10-14 07:35:27,36.102,-115.1447
146.59.231.4,2025-10-14 07:22:19,48.8582,2.3387
45.138.16.231,2025-10-14 07:45:31,52.3824,4.8995
178.218.144.96,2025-10-14 07:03:48,45.4722,9.1922
23.137.253.254,2025-10-14 06:13:40,,
45.84.107.101,2025-10-14 07:47:06,51.2993,9.491
93.99.104.18,2025-10-14 07:42:21,49.0506,17.465
23.236.122.193,2025-10-14 07:45:47,37.751,-97.822
121.78.28.166,2025-10-14 07:01:31,37.5112,126.9741
198.98.57.74,2025-10-14 07:20:49,40.6063,-74.1774
93.95.231.14,2025-10-14 07:41:20,65.0,-18.0
198.98.62.158,2025-10-14 07:23:25,40.6063,-74.1774
152.53.53.243,2025-10-14 07:32:11,37.751,-97.822
45.84.107.222,2025-10-14 07:45:01,51.2993,9.491
45.84.107.55,2025-10-14 07:40:56,51.2993,9.491
45.84.107.74,2025-10-14 07:40:29,51.2993,9.491
45.84.107.172,2025-10-14 07:42:49,51.2993,9.491
45.84.107.47,2025-10-14 07:40:58,51.2993,9.491
45.84.107.33,2025-10-14 07:47:54,51.2993,9.491
185.247.184.105,2025-10-14 07:21:16,55.7386,37.6068
104.254.90.195,2025-10-14 07:33:53,43.6028,-79.653
176.65.149.87,2025-10-14 07:01:16,51.2993,9.491
205.185.116.215,2025-10-14 07:28:15,36.102,-115.1447
176.65.149.88,2025-10-14 07:37:32,51.2993,9.491
193.237.221.228,2025-10-14 07:27:09,51.4964,-0.1224
198.98.57.151,2025-10-14 07:47:27,40.6063,-74.1774
205.185.113.8,2025-10-14 07:00:45,36.102,-115.1447
209.141.45.141,2025-10-14 07:32:55,36.102,-115.1447
83.217.9.73,2025-10-14 07:22:03,55.7482,37.6177
37.77.56.238,2025-10-14 07:21:41,52.3824,4.8995
176.65.148.3,2025-10-14 07:27:07,51.2993,9.491
176.65.149.96,2025-10-14 07:29:55,51.2993,9.491
195.47.238.176,2025-10-14 07:40:14,57.7065,11.967
195.47.238.91,2025-10-14 07:39:55,57.7065,11.967
