Date,Price
1985-11-01,-20.5
1985-12-01,2.359999999999957
1986-01-01,44.69
1986-02-01,39.789999999999964
1986-03-01,32.19999999999999
1986-04-01,13.639999999999986
1986-05-01,26.399999999999977
1986-06-01,26.19999999999999
1986-07-01,31.139999999999986
1986-08-01,46.26000000000005
1986-09-01,94.38
1986-10-01,97.65999999999997
1986-11-01,76.06
1986-12-01,69.02000000000004
1987-01-01,60.77999999999997
1987-02-01,62.23000000000002
1987-03-01,63.210000000000036
1987-04-01,97.91000000000003
1987-05-01,117.83000000000004
1987-06-01,106.88999999999999
1987-07-01,102.18
1987-08-01,84.48999999999995
1987-09-01,42.64999999999998
1987-10-01,41.84000000000003
1987-11-01,70.00999999999999
1987-12-01,95.32
1988-01-01,68.32
1988-02-01,40.94999999999999
1988-03-01,34.69999999999999
1988-04-01,13.199999999999989
1988-05-01,-9.160000000000025
1988-06-01,1.740000000000009
1988-07-01,-12.889999999999986
1988-08-01,-29.870000000000005
1988-09-01,-46.920000000000016
1988-10-01,-58.57000000000005
1988-11-01,-47.39999999999998
1988-12-01,-67.19
1989-01-01,-72.57
1989-02-01,-54.56
1989-03-01,-53.460000000000036
1989-04-01,-67.15000000000003
1989-05-01,-80.01999999999998
1989-06-01,-83.72999999999996
1989-07-01,-62.589999999999975
1989-08-01,-66.13999999999999
1989-09-01,-51.70999999999998
1989-10-01,-39.89999999999998
1989-11-01,-25.910000000000025
1989-12-01,-9.660000000000025
1990-01-01,6.100000000000023
1990-02-01,29.30000000000001
1990-03-01,2.910000000000025
1990-04-01,-10.159999999999968
1990-05-01,-2.0
1990-06-01,-15.270000000000039
1990-07-01,-12.510000000000048
1990-08-01,29.590000000000032
1990-09-01,27.569999999999993
1990-10-01,13.860000000000014
1990-11-01,-12.529999999999973
1990-12-01,-32.44
1991-01-01,-26.470000000000027
1991-02-01,-52.98000000000002
1991-03-01,-29.720000000000027
1991-04-01,-15.860000000000014
1991-05-01,-12.100000000000023
1991-06-01,14.390000000000043
1991-07-01,5.160000000000025
1991-08-01,-38.420000000000016
1991-09-01,-40.579999999999984
1991-10-01,-22.05000000000001
1991-11-01,-21.560000000000002
1991-12-01,-15.21999999999997
1992-01-01,-29.189999999999998
1992-02-01,-9.919999999999959
1992-03-01,-19.0
1992-04-01,-19.75999999999999
1992-05-01,-19.70999999999998
1992-06-01,-25.910000000000025
1992-07-01,-14.96999999999997
1992-08-01,-13.25
1992-09-01,-3.3100000000000023
1992-10-01,-14.310000000000002
1992-11-01,-25.150000000000034
1992-12-01,-26.910000000000025
1993-01-01,-25.439999999999998
1993-02-01,-24.600000000000023
1993-03-01,-14.259999999999991
1993-04-01,3.5299999999999727
1993-05-01,29.939999999999998
1993-06-01,31.079999999999984
1993-07-01,39.46999999999997
1993-08-01,35.77999999999997
1993-09-01,9.849999999999966
1993-10-01,19.80000000000001
1993-11-01,38.81
1993-12-01,48.48000000000002
1994-01-01,57.870000000000005
1994-02-01,52.60000000000002
1994-03-01,54.05000000000001
1994-04-01,35.120000000000005
1994-05-01,14.25
1994-06-01,13.75
1994-07-01,-6.699999999999989
1994-08-01,1.5200000000000387
1994-09-01,36.30000000000001
1994-10-01,25.589999999999975
1994-11-01,10.560000000000002
1994-12-01,-4.009999999999991
1995-01-01,-8.329999999999984
1995-02-01,-5.270000000000039
1995-03-01,-2.009999999999991
1995-04-01,13.759999999999991
1995-05-01,3.7900000000000205
1995-06-01,1.920000000000016
1995-07-01,0.7400000000000091
1995-08-01,3.3100000000000023
1995-09-01,-8.519999999999982
1995-10-01,-6.6299999999999955
1995-11-01,0.9200000000000159
1995-12-01,8.149999999999977
1996-01-01,20.899999999999977
1996-02-01,28.120000000000005
1996-03-01,14.089999999999975
1996-04-01,1.82000000000005
1996-05-01,6.7099999999999795
1996-06-01,-2.2900000000000205
1996-07-01,-2.759999999999991
1996-08-01,3.680000000000007
1996-09-01,0.07999999999998408
1996-10-01,-2.069999999999993
1996-11-01,-7.4599999999999795
1996-12-01,-18.439999999999998
1997-01-01,-44.339999999999975
1997-02-01,-58.18000000000001
1997-03-01,-44.39999999999998
1997-04-01,-48.379999999999995
1997-05-01,-48.09000000000003
1997-06-01,-44.50999999999999
1997-07-01,-59.370000000000005
1997-08-01,-63.34000000000003
1997-09-01,-60.31999999999999
1997-10-01,-56.19999999999999
1997-11-01,-71.81
1997-12-01,-80.25999999999999
1998-01-01,-66.00999999999999
1998-02-01,-49.089999999999975
1998-03-01,-55.870000000000005
1998-04-01,-36.18000000000001
1998-05-01,-44.73999999999995
1998-06-01,-48.44
1998-07-01,-31.230000000000018
1998-08-01,-39.89999999999998
1998-09-01,-33.839999999999975
1998-10-01,-28.939999999999998
1998-11-01,-11.920000000000016
1998-12-01,2.9399999999999977
1999-01-01,-2.0200000000000387
1999-02-01,-10.160000000000025
1999-03-01,-9.980000000000018
1999-04-01,-25.670000000000016
1999-05-01,-22.660000000000025
1999-06-01,-31.00999999999999
1999-07-01,-36.79000000000002
1999-08-01,-27.420000000000016
1999-09-01,-24.24000000000001
1999-10-01,14.79000000000002
1999-11-01,-0.9399999999999977
1999-12-01,-8.610000000000014
2000-01-01,-2.759999999999991
2000-02-01,12.53000000000003
2000-03-01,0.4300000000000068
2000-04-01,-2.930000000000007
2000-05-01,-1.25
2000-06-01,24.420000000000016
2000-07-01,25.50999999999999
2000-08-01,17.78000000000003
2000-09-01,8.939999999999998
2000-10-01,-40.72000000000003
2000-11-01,-27.170000000000016
2000-12-01,-11.620000000000005
2001-01-01,-18.829999999999984
2001-02-01,-37.99000000000001
2001-03-01,-23.360000000000014
2001-04-01,-19.20999999999998
